hitId,anonymousId,hitTime,utm_campaign,utm_source,utm_medium
c0744ce0-0bdf-11e8-9b1d-5ba73511da09,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:26.967999 UTC,,,
c0751030-0bdf-11e8-9b1d-5ba73511da09,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:26.996999 UTC,,,
c57a0180-0bdf-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:35.421999 UTC,,,
c578c900-0bdf-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:35.424000 UTC,,,
c59b9340-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:35.612999 UTC,,,
c59c0870-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:35.642999 UTC,,,
cebe9850-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:50.940999 UTC,,,
cebdfc10-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:20:50.980999 UTC,,,
d27d7510-0bdf-11e8-ac5c-cdfd880dad3d,5da43f60-0583-11e8-bde7-19dde8a16d33,2018-02-07 08:20:57.493000 UTC,,,
d27efbb0-0bdf-11e8-ac5c-cdfd880dad3d,5da43f60-0583-11e8-bde7-19dde8a16d33,2018-02-07 08:20:57.523000 UTC,,,
d8055200-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:21:06.503000 UTC,,,
d80503e0-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:21:06.589999 UTC,,,
db18ac80-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:21:11.696000 UTC,,,
db183750-0bdf-11e8-ada1-0134542446b4,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:21:11.698999 UTC,,,
f3f0b090-0bdf-11e8-9b1d-5ba73511da09,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:21:54.470000 UTC,,,
f3efed40-0bdf-11e8-9b1d-5ba73511da09,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:21:54.494999 UTC,,,
0662fad0-0be0-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:22:25.003000 UTC,,,
06639710-0be0-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:22:25.006999 UTC,,,
0cbb2010-0be0-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:22:34.957999 UTC,,,
0cbb9540-0be0-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:22:35.121000 UTC,,,
0e506610-0be0-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:22:37.586999 UTC,,,
0e4ff0e0-0be0-11e8-91e5-e59aee11ecfb,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:22:37.622999 UTC,,,
3b935010-0be0-11e8-93d4-b72973e486a1,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:23:54.163000 UTC,,,
3b92b3d0-0be0-11e8-93d4-b72973e486a1,b7a76d20-07b8-11e8-8924-9be1a723f2a2,2018-02-07 08:23:54.193000 UTC,,,
525e6d20-0be0-11e8-8245-e1033e4bbde8,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:33.135999 UTC,,yCLBtjhT7Sc7iWh6xQX5+g==,cpc
52dd6120-0be0-11e8-8245-e1033e4bbde8,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:33.753999 UTC,,yCLBtjhT7Sc7iWh6xQX5+g==,cpc
562e87f0-0be0-11e8-abb9-8bcb07b2a6b6,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:39.250000 UTC,,,
562bc8d0-0be0-11e8-abb9-8bcb07b2a6b6,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:39.256999 UTC,,,
5b59c5f0-0be0-11e8-9954-8121ca5a6bd4,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:47.947000 UTC,,,
5b5c0fe0-0be0-11e8-9954-8121ca5a6bd4,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:47.956000 UTC,,,
60d805f0-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:57.167000 UTC,,,
60da76f0-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:24:57.177999 UTC,,,
720fd460-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:25:26.049999 UTC,,,
7213a4f0-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:25:26.075999 UTC,,,
889731b0-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:04.117000 UTC,,,
889cfe10-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:04.121999 UTC,,,
88cd5ce0-0be0-11e8-8877-592b417bc0a0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:04.206000 UTC,,,
8b89bdc0-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:08.976000 UTC,,,
8b8ccb00-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:08.979000 UTC,,,
984eefd0-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:30.233999 UTC,,,
9d4a6b40-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:38.573999 UTC,,,
9d4cdc40-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:38.586999 UTC,,,
a4c90f20-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:51.145999 UTC,,,
a4cbce40-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:26:51.171000 UTC,,,
ae0baa20-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:06.684999 UTC,,,
ae091210-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:06.710000 UTC,,,
b4eb27d0-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:18.217000 UTC,,,
b4ee0e00-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:18.233000 UTC,,,
bd41b520-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:32.219000 UTC,,,
bd442620-0be0-11e8-b5cf-3fd921cd6ec0,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:32.221999 UTC,,,
c94ac320-0be0-11e8-b1f6-d5abd38f826d,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:52.413000 UTC,,,
c94d5b30-0be0-11e8-b1f6-d5abd38f826d,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:27:52.417000 UTC,,,
d3a536c0-0be0-11e8-b1f6-d5abd38f826d,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:09.767999 UTC,,,
d46af7c0-0be0-11e8-b1f6-d5abd38f826d,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:11.088000 UTC,,,
d8360980-0be0-11e8-9b05-2d2717bc72ca,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:17.424000 UTC,,,
d8387a80-0be0-11e8-9b05-2d2717bc72ca,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:17.444000 UTC,,,
d9058e80-0be0-11e8-9b05-2d2717bc72ca,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:18.801000 UTC,,,
d90874b0-0be0-11e8-9b05-2d2717bc72ca,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:18.802000 UTC,,,
dd9bb870-0be0-11e8-a7e5-332bfbe1701a,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:26.486000 UTC,,,
dd9ddb50-0be0-11e8-a7e5-332bfbe1701a,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:26.492000 UTC,,,
e818cf40-0be0-11e8-8116-c98e66405fed,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:44.084000 UTC,,,
e81acb10-0be0-11e8-8116-c98e66405fed,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:44.088000 UTC,,,
e827c360-0be0-11e8-8116-c98e66405fed,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:44.173000 UTC,,,
e82663d0-0be0-11e8-8116-c98e66405fed,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:28:44.173000 UTC,,,
f43712f0-0be0-11e8-813a-8d39ceb30ac2,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:29:04.421999 UTC,,,
f43983f0-0be0-11e8-813a-8d39ceb30ac2,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:29:04.430000 UTC,,,
33a3a570-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:30:50.992000 UTC,,,
33a6d9c0-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:30:50.993000 UTC,,,
3545bcb0-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:30:53.562000 UTC,,,
3548a2e0-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:30:53.579999 UTC,,,
37ad1fc0-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:30:57.588000 UTC,,,
37af1b90-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:30:57.604000 UTC,,,
3e671410-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:08.846999 UTC,,,
3e698510-0be1-11e8-bd3b-f19b478bdc9f,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:08.901999 UTC,,,
42311460-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:15.203999 UTC,,,
422e0720-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:15.223999 UTC,,,
4487fcb0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:19.161999 UTC,,,
448b09f0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:19.177000 UTC,,,
46006be0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:21.628999 UTC,,,
460303f0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:21.640000 UTC,,,
46b4a0b0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:22.803999 UTC,,,
46b738c0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:22.825999 UTC,,,
49d89d00-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:28.075999 UTC,,,
49dc94a0-0be1-11e8-a864-0f688e25ba9e,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:31:28.098999 UTC,,,
858a7170-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:08.394000 UTC,,,
858d3090-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:08.395999 UTC,,,
88190b90-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:12.513000 UTC,,,
881bf1c0-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:12.532999 UTC,,,
8b5264a0-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:17.926000 UTC,,,
8b54d5a0-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:17.938999 UTC,,,
8e8777f0-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:23.305000 UTC,,,
8e8973c0-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:23.315999 UTC,,,
91473430-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:27.915999 UTC,,,
914a1a60-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:27.933000 UTC,,,
972c4c50-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:37.805000 UTC,,,
972f0b70-0be1-11e8-83a1-f14dc45843bd,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:33:37.825999 UTC,,,
ad1bfd80-0be1-11e8-a2d1-a50b922861d7,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:14.611999 UTC,,,
ad1ee3b0-0be1-11e8-a2d1-a50b922861d7,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:14.625999 UTC,,,
b4245ff0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:26.380000 UTC,,,
b4221600-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:26.391999 UTC,,,
b62511f0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:29.769999 UTC,,,
b627d110-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:29.790999 UTC,,,
b870fdc0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:33.628000 UTC,,,
b874a740-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:33.657000 UTC,,,
bbe7d500-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:39.437000 UTC,,,
bbea1ef0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:39.454999 UTC,,,
bee843c0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:44.466000 UTC,,,
bee9f170-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:44.483000 UTC,,,
c415f2c0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:53.161000 UTC,,,
c418b1e0-0be1-11e8-bfca-e731d1a0e857,524f7900-0be0-11e8-8245-e1033e4bbde8,2018-02-07 08:34:53.180999 UTC,,,
1b64b7a0-0be2-11e8-bb87-155735f8365c,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:37:16.595999 UTC,,,
1bae1cb0-0be2-11e8-bb87-155735f8365c,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:37:16.934000 UTC,,,
22c52520-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:37:28.832000 UTC,,,
22c59a50-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:37:28.838000 UTC,,,
30e887a0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:37:52.523000 UTC,,,
30e8fcd0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:37:52.559000 UTC,,,
471d3110-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:38:29.806999 UTC,,,
471cbbe0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:38:29.815000 UTC,,,
4f589540-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:38:43.615999 UTC,,,
4f593180-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:38:43.627000 UTC,,,
4fa4b970-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:38:44.118000 UTC,,,
4fa57cc0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:38:44.196000 UTC,,,
70eb3fa0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:39:39.944000 UTC,,,
70ebb4d0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:39:39.946000 UTC,,,
787a1020-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:39:52.630000 UTC,,,
84e73720-0be2-11e8-ab75-9f3ad7230869,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:40:17.598999 UTC,,,
85318690-0be2-11e8-ab75-9f3ad7230869,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:40:17.602999 UTC,,,
8b11bcb0-0be2-11e8-ab75-9f3ad7230869,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:40:25.948999 UTC,,,
8c79ff40-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:40:28.303999 UTC,,,
8c7a9b80-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:40:28.312999 UTC,,,
9643cba0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:40:42.607000 UTC,,,
964467e0-0be2-11e8-9c88-bf63c5f6700d,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:40:42.617000 UTC,,,
9b06aae0-0be2-11e8-bb3f-5da2e47397a5,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:40:50.588999 UTC,,,
9b076e30-0be2-11e8-bb3f-5da2e47397a5,1b626db0-0be2-11e8-bb87-155735f8365c,2018-02-07 08:40:50.598000 UTC,,,
a538fd10-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:09.792999 UTC,,,
a53839c0-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:09.819000 UTC,,,
a65b0ee0-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:11.726000 UTC,,,
a65a99b0-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:11.730000 UTC,,,
b5220460-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:36.517999 UTC,,,
b522a0a0-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:36.535000 UTC,,,
b608e1f0-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:38.002000 UTC,,,
b6081ea0-0be2-11e8-b63c-29cba9e26d11,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:41:38.026999 UTC,,,
cecb1410-0be2-11e8-885f-6ba02c70ef85,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:42:19.568000 UTC,,,
cecbb050-0be2-11e8-885f-6ba02c70ef85,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:42:19.568000 UTC,,,
d92560a0-0be2-11e8-91f9-a1e81c55014d,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:42:37.213000 UTC,CJNiaxAkackGcR6j3+AO6w==,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc
d925fce0-0be2-11e8-91f9-a1e81c55014d,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:42:37.253000 UTC,CJNiaxAkackGcR6j3+AO6w==,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc
db9a5840-0be2-11e8-91f9-a1e81c55014d,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:42:40.994999 UTC,CJNiaxAkackGcR6j3+AO6w==,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc
db9b1b90-0be2-11e8-91f9-a1e81c55014d,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:42:41.017999 UTC,CJNiaxAkackGcR6j3+AO6w==,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc
e3df3250-0be2-11e8-8a5c-f595ecdf2bf8,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:42:54.930000 UTC,,,
e3dfce90-0be2-11e8-8a5c-f595ecdf2bf8,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:42:54.937000 UTC,,,
e5a30260-0be2-11e8-a6e1-43efd31c72b6,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:42:57.888999 UTC,,,
e5a37790-0be2-11e8-a6e1-43efd31c72b6,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:42:57.904999 UTC,,,
e3168b20-0be2-11e8-abf4-5b843b679ff1,e30a2f10-0be2-11e8-abf4-5b843b679ff1,2018-02-07 08:42:58.959000 UTC,,,
e31356d0-0be2-11e8-abf4-5b843b679ff1,e30a2f10-0be2-11e8-abf4-5b843b679ff1,2018-02-07 08:42:58.961999 UTC,,,
f6c0b920-0be2-11e8-a6e1-43efd31c72b6,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:43:26.576999 UTC,,,
f6c17c70-0be2-11e8-a6e1-43efd31c72b6,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:43:26.621999 UTC,,,
030326a0-0be3-11e8-bc1c-871eed943f8c,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:43:47.701999 UTC,,,
03039bd0-0be3-11e8-bc1c-871eed943f8c,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:43:47.706000 UTC,,,
04bc6f60-0be3-11e8-97be-3bc1e2b3b689,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:43:50.076999 UTC,,,
04c2b0f0-0be3-11e8-97be-3bc1e2b3b689,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:43:50.111999 UTC,,,
0849b4d0-0be3-11e8-ab48-07f39d351990,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:43:55.967000 UTC,,,
084a2a00-0be3-11e8-ab48-07f39d351990,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:43:55.973999 UTC,,,
0a575f20-0be3-11e8-81fa-99ad3f19b5d5,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:43:59.470000 UTC,,,
0a57d450-0be3-11e8-81fa-99ad3f19b5d5,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:43:59.476000 UTC,,,
0d814ee0-0be3-11e8-b226-0d1654ecd733,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:44:04.780999 UTC,,,
0d828760-0be3-11e8-b226-0d1654ecd733,d9238be0-0be2-11e8-91f9-a1e81c55014d,2018-02-07 08:44:04.782999 UTC,,,
12f3cf10-0be3-11e8-b3a3-fb8d5a7ff2ec,17c08470-0724-11e8-aa94-5d1844e09a6f,2018-02-07 08:44:14.177000 UTC,,,
133df770-0be3-11e8-b3a3-fb8d5a7ff2ec,17c08470-0724-11e8-aa94-5d1844e09a6f,2018-02-07 08:44:14.358000 UTC,,,
26a88460-0be3-11e8-899d-25a1737ed4d2,2659a110-0be3-11e8-899d-25a1737ed4d2,2018-02-07 08:44:26.559000 UTC,,,
265d2380-0be3-11e8-899d-25a1737ed4d2,2659a110-0be3-11e8-899d-25a1737ed4d2,2018-02-07 08:44:26.576999 UTC,,,
2a411470-0be3-11e8-88ca-9feb36400179,2659a110-0be3-11e8-899d-25a1737ed4d2,2018-02-07 08:44:32.552000 UTC,,,
2a41fed0-0be3-11e8-88ca-9feb36400179,2659a110-0be3-11e8-899d-25a1737ed4d2,2018-02-07 08:44:32.559999 UTC,,,
91ca9400-0bec-11e8-8034-69450f97d7f7,91c89830-0bec-11e8-8034-69450f97d7f7,2018-02-07 08:44:38.506000 UTC,,,
9214bc60-0bec-11e8-8034-69450f97d7f7,91c89830-0bec-11e8-8034-69450f97d7f7,2018-02-07 08:44:38.746000 UTC,,,
33e864b0-0be3-11e8-88ca-9feb36400179,2659a110-0be3-11e8-899d-25a1737ed4d2,2018-02-07 08:44:48.719000 UTC,,,
33e97620-0be3-11e8-88ca-9feb36400179,2659a110-0be3-11e8-899d-25a1737ed4d2,2018-02-07 08:44:48.766999 UTC,,,
29171360-0be3-11e8-81fa-99ad3f19b5d5,84e4ed30-0be2-11e8-ab75-9f3ad7230869,2018-02-07 08:44:51.058000 UTC,,,
